	Genes	Counts	log2_value
183	AT1G02750	302	8.238404739325079
184	AT1G02770	64	6.0
185	AT1G02780	5040	12.29920801838728
186	AT1G02790	1	0.0
187	AT1G02800	3	1.584962500721156
188	AT1G02810	2	1.0
189	AT1G02813	1	0.0
190	AT1G02816	169	7.400879436282184
191	AT1G02820	10	3.321928094887362
192	AT1G02830	1	0.0
193	AT1G02840	1281	10.323054760341646
194	AT1G02850	1109	10.11504365016171
195	AT1G02860	323	8.335390354693924
196	AT1G02870	173	7.434628227636725
197	AT1G02880	699	9.449148645375436
198	AT1G02890	3424	11.741466986401146
199	AT1G02900	9	3.169925001442312
200	AT1G02910	1910	10.899356922923111
201	AT1G02920	3963	11.952377251967985
202	AT1G02930	9552	13.221587121264806
203	AT1G02940	39	5.285402218862249
204	AT1G02950	14	3.807354922057604
205	AT1G02960	592	9.20945336562895
206	AT1G02965	1	0.0
207	AT1G02970	21	4.392317422778761
208	AT1G02980	1	0.0
209	AT1G02990	885	9.78953364497036
210	AT1G03000	833	9.702172685365548
211	AT1G03010	9	3.169925001442312
212	AT1G03020	11	3.4594316186372973
213	AT1G03030	481	8.909893083770042
214	AT1G03040	833	9.702172685365548
215	AT1G03050	1	0.0
216	AT1G03055	103	6.6865005271832185
217	AT1G03060	2667	11.381002109550925
218	AT1G03070	7	2.807354922057604
219	AT1G03080	3199	11.643405277115674
220	AT1G03090	615	9.264442600226602
221	AT1G03100	87	6.442943495848728
222	AT1G03103	1	0.0
223	AT1G03106	1	0.0
224	AT1G03110	73	6.189824558880018
225	AT1G03120	2	1.0
226	AT1G03130	4312	12.074141462752506
227	AT1G03140	730	9.51175265376738
228	AT1G03150	210	7.714245517666122
229	AT1G03160	2341	11.192909219112012
230	AT1G03165	20	4.321928094887363
231	AT1G03170	9	3.169925001442312
232	AT1G03180	24	4.584962500721156
233	AT1G03190	284	8.149747119504681
234	AT1G03200	59	5.882643049361842
235	AT1G03210	432	8.754887502163468
236	AT1G03220	236	7.882643049361842
237	AT1G03230	182	7.507794640198696
238	AT1G03240	2	1.0
239	AT1G03250	443	8.791162888555018
240	AT1G03260	165	7.366322214245816
241	AT1G03270	65	6.022367813028454
242	AT1G03280	908	9.826548487290914
243	AT1G03290	1774	10.792790294301064
244	AT1G03300	138	7.108524456778169
245	AT1G03310	3004	11.552669097514272
246	AT1G03320	3	1.584962500721156
247	AT1G03325	1	0.0
248	AT1G03330	366	8.515699838284043
249	AT1G03340	138	7.108524456778169
250	AT1G03350	1062	10.052568050804153
251	AT1G03360	57	5.832890014164741
252	AT1G03365	530	9.049848549450562
253	AT1G03370	1553	10.600842114387302
254	AT1G03380	2075	11.018895621121649
255	AT1G03390	3	1.584962500721156
256	AT1G03395	1	0.0
257	AT1G03400	1183	10.208234358339789
258	AT1G03410	329	8.361943773735241
259	AT1G03430	567	9.147204924942228
260	AT1G03440	265	8.049848549450562
261	AT1G03445	2	1.0
262	AT1G03457	27	4.754887502163468
263	AT1G03470	45	5.491853096329675
264	AT1G03475	2830	11.466586337719244
265	AT1G03490	1	0.0
266	AT1G03495	543	9.084808387804362
267	AT1G03510	37	5.20945336562895
268	AT1G03520	323	8.335390354693924
269	AT1G03530	199	7.636624620543649
270	AT1G03540	46	5.523561956057013
271	AT1G03550	494	8.948367231584678
272	AT1G03560	223	7.800899899920305
273	AT1G03590	453	8.823367240046235
274	AT1G03600	2304	11.169925001442312
275	AT1G03610	352	8.459431618637296
276	AT1G03620	7	2.807354922057604
277	AT1G03630	5030	12.29634268469289
278	AT1G03650	56	5.807354922057604
279	AT1G03660	9	3.169925001442312
280	AT1G03670	1	0.0
281	AT1G03680	10420	13.347067657165871
282	AT1G03687	171	7.417852514885898
283	AT1G03700	1	0.0
284	AT1G03710	2	1.0
285	AT1G03720	1	0.0
286	AT1G03730	157	7.294620748891627
287	AT1G03740	1997	10.963618617443972
288	AT1G03750	241	7.912889336229962
289	AT1G03760	151	7.2384047393250786
290	AT1G03770	56	5.807354922057604
291	AT1G03780	12	3.584962500721156
292	AT1G03790	1	0.0
293	AT1G03800	6	2.584962500721156
294	AT1G03810	1	0.0
295	AT1G03820	60	5.906890595608519
296	AT1G03830	115	6.845490050944375
297	AT1G03840	22	4.459431618637297
298	AT1G03850	31	4.954196310386875
299	AT1G03860	730	9.51175265376738
300	AT1G03870	1834	10.840777923595054
301	AT1G03880	1	0.0
302	AT1G03890	1	0.0
303	AT1G03900	1748	10.7714894695006
304	AT1G03905	53	5.727920454563199
305	AT1G03910	907	9.824958740528523
306	AT1G03920	6	2.584962500721156
307	AT1G03930	826	9.689997971419446
308	AT1G03940	1006	9.974414589805527
309	AT1G03950	468	8.870364719583405
310	AT1G03960	248	7.954196310386875
311	AT1G03970	590	9.204571144249204
312	AT1G03980	3	1.584962500721156
313	AT1G03982	1	0.0
314	AT1G03990	138	7.108524456778169
315	AT1G04000	167	7.383704292474052
316	AT1G04010	330	8.366322214245816
317	AT1G04020	89	6.475733430966398
318	AT1G04030	65	6.022367813028454
319	AT1G04040	2456	11.262094845370179
320	AT1G04050	70	6.129283016944966
321	AT1G04070	64	6.0
322	AT1G04080	2318	11.178664851006472
323	AT1G04090	6	2.584962500721156
324	AT1G04100	57	5.832890014164741
325	AT1G04105	6	2.584962500721156
326	AT1G04110	2	1.0
327	AT1G04120	1357	10.406205005418855
328	AT1G04130	212	7.727920454563199
329	AT1G04140	2628	11.35974956032233
330	AT1G04150	1	0.0
331	AT1G04160	180	7.491853096329675
332	AT1G04170	1343	10.391243589427443
333	AT1G04180	2	1.0
334	AT1G04190	389	8.603626344986193
335	AT1G04200	826	9.689997971419446
336	AT1G04210	1120	10.129283016944967
337	AT1G04220	130	7.022367813028454
338	AT1G04230	213	7.734709620225838
339	AT1G04240	365	8.51175265376738
340	AT1G04250	172	7.426264754702098
341	AT1G04260	258	8.011227255423254
342	AT1G04270	1950	10.929258408636972
343	AT1G04280	410	8.679480099505446
344	AT1G04290	412	8.686500527183219
345	AT1G04300	2248	11.134426320220927
346	AT1G04310	53	5.727920454563199
347	AT1G04330	7	2.807354922057604
348	AT1G04340	284	8.149747119504681
349	AT1G04350	3872	11.918863237274595
350	AT1G04360	21	4.392317422778761
351	AT1G04370	1	0.0
352	AT1G04380	9	3.169925001442312
353	AT1G04390	354	8.467605550082997
354	AT1G04400	3979	11.958190183693738
355	AT1G04410	7748	12.919608238603253
356	AT1G04420	2609	11.349281228817452
357	AT1G04430	2198	11.101975670949232
358	AT1G04440	1125	10.1357092861044
359	AT1G04445	2	1.0
360	AT1G04450	1	0.0
361	AT1G04455	1	0.0
362	AT1G04470	1	0.0
363	AT1G04480	857	9.7431513941125
364	AT1G04490	12	3.584962500721156
365	AT1G04500	12	3.584962500721156
366	AT1G04510	842	9.717676423066395
367	AT1G04520	86	6.426264754702098
368	AT1G04530	1534	10.583082767502933
369	AT1G04540	117	6.870364719583405
370	AT1G04550	505	8.980139577639157
371	AT1G04555	135	7.076815597050831
372	AT1G04560	1	0.0
373	AT1G04570	53	5.727920454563199
374	AT1G04580	3	1.584962500721156
375	AT1G04590	353	8.46352437327118
376	AT1G04600	88	6.459431618637297
377	AT1G04610	1	0.0
378	AT1G04620	2224	11.118941072723507
379	AT1G04625	40	5.321928094887363
380	AT1G04630	290	8.179909090014934
381	AT1G04635	18	4.169925001442312
382	AT1G04640	1182	10.207014320177532
383	AT1G04645	2	1.0
384	AT1G04650	27	4.754887502163468
385	AT1G04660	1	0.0
386	AT1G04670	1	0.0
387	AT1G04680	637	9.3151495622563
388	AT1G04690	1577	10.62296694479051
389	AT1G04700	25	4.643856189774724
390	AT1G04710	800	9.643856189774725
391	AT1G04730	62	5.954196310386875
392	AT1G04750	1209	10.239598529249124
393	AT1G04760	7	2.807354922057604
394	AT1G04770	238	7.894817763307944
395	AT1G04778	1	0.0
396	AT1G04780	1020	9.994353436858859
397	AT1G04790	569	9.152284842306582
398	AT1G04800	61	5.930737337562887
399	AT1G04810	1154	10.172427508645482
400	AT1G04820	2614	11.352043425795433
401	AT1G04830	449	8.810571634741146
402	AT1G04840	26	4.700439718141092
403	AT1G04850	1653	10.690871009292314
404	AT1G04860	897	9.80896417491926
405	AT1G04870	307	8.262094845370179
406	AT1G04880	4	2.0
407	AT1G04890	1	0.0
408	AT1G04895	1	0.0
409	AT1G04900	88	6.459431618637297
410	AT1G04910	836	9.707359132080883
411	AT1G04920	12	3.584962500721156
412	AT1G04930	105	6.714245517666122
413	AT1G04940	21	4.392317422778761
414	AT1G04945	104	6.700439718141092
415	AT1G04950	712	9.475733430966399
416	AT1G04960	682	9.413627929024173
417	AT1G04970	848	9.727920454563199
418	AT1G04980	404	8.658211482751796
419	AT1G04985	885	9.78953364497036
420	AT1G04990	823	9.684748620421626
421	AT1G05000	83	6.3750394313469245
422	AT1G05005	1	0.0
423	AT1G05010	17210	14.070959476927566
424	AT1G05020	24	4.584962500721156
425	AT1G05030	664	9.375039431346925
426	AT1G05035	13	3.700439718141092
427	AT1G05040	1	0.0
428	AT1G05055	200	7.643856189774724
429	AT1G05060	596	9.219168520462162
430	AT1G05065	16	4.0
431	AT1G05070	370	8.531381460516313
432	AT1G05080	2	1.0
433	AT1G05085	1	0.0
434	AT1G05087	33	5.044394119358453
435	AT1G05090	21	4.392317422778761
436	AT1G05100	9	3.169925001442312
437	AT1G05120	578	9.174925682500678
438	AT1G05136	3	1.584962500721156
439	AT1G05140	2526	11.302638923787553
440	AT1G05150	629	9.296916206879288
441	AT1G05160	359	8.487840033823051
442	AT1G05170	434	8.761551232444479
443	AT1G05180	697	9.445014845868423
444	AT1G05190	7893	12.946358033887046
445	AT1G05200	2994	11.547858506058416
446	AT1G05205	144	7.169925001442312
447	AT1G05210	16	4.0
448	AT1G05220	4	2.0
449	AT1G05230	675	9.398743691938193
450	AT1G05240	1	0.0
451	AT1G05250	1	0.0
452	AT1G05260	1	0.0
453	AT1G05270	631	9.30149619498255
454	AT1G05280	1	0.0
455	AT1G05290	1	0.0
456	AT1G05291	1	0.0
457	AT1G05300	208	7.700439718141092
458	AT1G05310	24	4.584962500721156
459	AT1G05320	579	9.177419537989236
460	AT1G05330	1	0.0
461	AT1G05340	54	5.754887502163468
462	AT1G05350	599	9.226412192788786
463	AT1G05360	191	7.577428828035749
464	AT1G05370	23	4.523561956057013
465	AT1G05380	1088	10.087462841250339
466	AT1G05385	590	9.204571144249204
467	AT1G05400	9	3.169925001442312
468	AT1G05410	318	8.312882955284355
469	AT1G05420	11	3.4594316186372973
470	AT1G05430	491	8.939579214314692
471	AT1G05440	2	1.0
472	AT1G05450	1	0.0
473	AT1G05460	227	7.826548487290915
474	AT1G05470	67	6.066089190457772
475	AT1G05490	3	1.584962500721156
476	AT1G05500	732	9.515699838284043
477	AT1G05510	1	0.0
478	AT1G05520	1028	10.005624549193879
479	AT1G05530	1	0.0
480	AT1G05540	223	7.800899899920305
481	AT1G05550	6	2.584962500721156
482	AT1G05560	1623	10.664447284547972
483	AT1G05570	3300	11.688250309133178
484	AT1G05575	94	6.554588851677638
485	AT1G05577	1	0.0
486	AT1G05580	1	0.0
487	AT1G05590	367	8.519636252843213
488	AT1G05600	193	7.592457037268081
489	AT1G05610	3	1.584962500721156
490	AT1G05615	1	0.0
491	AT1G05620	90	6.491853096329675
492	AT1G05630	639	9.319672120946995
493	AT1G05640	115	6.845490050944375
494	AT1G05650	1	0.0
495	AT1G05660	1	0.0
496	AT1G05670	186	7.539158811108031
497	AT1G05675	85	6.409390936137702
498	AT1G05680	1	0.0
499	AT1G05690	240	7.906890595608519
500	AT1G05700	1	0.0
501	AT1G05710	141	7.139551352398794
502	AT1G05720	423	8.72451385311995
503	AT1G05730	16	4.0
504	AT1G05740	1	0.0
505	AT1G05750	85	6.409390936137702
506	AT1G05760	20	4.321928094887363
507	AT1G05770	4	2.0
508	AT1G05780	54	5.754887502163468
509	AT1G05783	9	3.169925001442312
510	AT1G05785	131	7.03342300153745
511	AT1G05790	955	9.899356922923111
512	AT1G05800	1	0.0
513	AT1G05805	1146	10.162391328756906
514	AT1G05810	332	8.375039431346925
515	AT1G05820	46	5.523561956057013
516	AT1G05830	777	9.60177078840771
517	AT1G05835	5	2.321928094887362
518	AT1G05840	818	9.67595703294175
519	AT1G05850	7838	12.936269857602209
520	AT1G05860	181	7.499845887083206
521	AT1G05870	218	7.768184324776926
522	AT1G05880	19	4.247927513443585
523	AT1G05890	1671	10.706496018061188
524	AT1G05894	11	3.4594316186372973
525	AT1G05900	632	9.303780748177102
526	AT1G05910	819	9.677719641641009
527	AT1G05920	1	0.0
528	AT1G05930	1	0.0
529	AT1G05940	1340	10.388017285345136
530	AT1G05950	152	7.247927513443585
531	AT1G05960	2195	11.10000522442272
532	AT1G05970	109	6.768184324776926
533	AT1G05990	1	0.0
534	AT1G06000	1087	10.086136225027309
535	AT1G06010	92	6.523561956057013
536	AT1G06020	17	4.087462841250339
537	AT1G06030	1	0.0
538	AT1G06040	1658	10.69522829149575
539	AT1G06045	92	6.523561956057013
540	AT1G06050	139	7.118941072723508
541	AT1G06060	381	8.573647187493322
542	AT1G06070	311	8.280770770130603
543	AT1G06080	1	0.0
544	AT1G06090	1	0.0
545	AT1G06100	1	0.0
546	AT1G06110	728	9.507794640198696
547	AT1G06120	1	0.0
548	AT1G06130	890	9.79766152585376
549	AT1G06135	2	1.0
550	AT1G06137	1	0.0
551	AT1G06140	36	5.169925001442312
552	AT1G06143	76	6.247927513443585
553	AT1G06148	1	0.0
554	AT1G06150	718	9.487840033823051
555	AT1G06160	291	8.184875342908283
556	AT1G06170	3	1.584962500721156
557	AT1G06180	19	4.247927513443585
558	AT1G06190	1241	10.277287400130357
559	AT1G06200	671	9.390168956200183
560	AT1G06210	521	9.025139562278508
561	AT1G06220	1187	10.213104219641906
562	AT1G06225	1	0.0
563	AT1G06230	1224	10.257387842692651
564	AT1G06240	494	8.948367231584678
565	AT1G06250	105	6.714245517666122
566	AT1G06260	169	7.400879436282184
567	AT1G06270	65	6.022367813028454
568	AT1G06280	1	0.0
569	AT1G06290	1276	10.31741261376487
570	AT1G06310	1	0.0
571	AT1G06320	1	0.0
572	AT1G06330	1	0.0
573	AT1G06340	1	0.0
574	AT1G06350	1	0.0
575	AT1G06360	6	2.584962500721156
576	AT1G06380	120	6.906890595608519
577	AT1G06390	1104	10.108524456778168
578	AT1G06400	935	9.868822554774999
579	AT1G06410	2438	11.251482410620213
580	AT1G06420	1	0.0
581	AT1G06430	3962	11.952013164889486
582	AT1G06440	26	4.700439718141092
583	AT1G06450	41	5.357552004618084
584	AT1G06460	4245	12.0515488384404
585	AT1G06470	514	9.005624549193879
586	AT1G06475	7	2.807354922057604
587	AT1G06490	12	3.584962500721156
588	AT1G06500	221	7.787902559391432
589	AT1G06510	528	9.044394119358454
590	AT1G06515	106	6.727920454563199
591	AT1G06520	39	5.285402218862249
592	AT1G06530	946	9.885696373339394
593	AT1G06540	9	3.169925001442312
594	AT1G06550	743	9.537218400538595
595	AT1G06560	152	7.247927513443585
596	AT1G06570	743	9.537218400538595
597	AT1G06580	64	6.0
598	AT1G06590	155	7.2761244052742375
599	AT1G06620	338	8.400879436282183
600	AT1G06630	407	8.668884984266247
601	AT1G06640	2222	11.117643101389092
602	AT1G06645	1059	10.048486873992337
603	AT1G06650	2152	11.071462362556623
604	AT1G06660	2	1.0
605	AT1G06670	1068	10.060695931687555
606	AT1G06680	37838	15.207548213830963
607	AT1G06690	1840	10.845490050944376
608	AT1G06700	1295	10.338736382573916
609	AT1G06710	91	6.507794640198696
610	AT1G06720	388	8.599912842187127
611	AT1G06730	209	7.7073591320808825
612	AT1G06740	93	6.539158811108031
613	AT1G06750	2	1.0
614	AT1G06760	2516	11.296916206879288
615	AT1G06770	157	7.294620748891627
616	AT1G06780	325	8.344295907915816
617	AT1G06790	92	6.523561956057013
618	AT1G06800	309	8.271463027904375
619	AT1G06810	4	2.0
620	AT1G06820	1152	10.169925001442312
621	AT1G06830	214	7.7414669864011465
622	AT1G06840	599	9.226412192788786
623	AT1G06850	113	6.820178962415188
624	AT1G06870	290	8.179909090014934
625	AT1G06890	1331	10.378294855911891
626	AT1G06900	875	9.77313920671969
627	AT1G06910	113	6.820178962415188
628	AT1G06920	2	1.0
629	AT1G06923	1	0.0
630	AT1G06925	3	1.584962500721156
631	AT1G06930	1	0.0
632	AT1G06950	2255	11.138911718142744
633	AT1G06960	285	8.154818109052105
634	AT1G06970	3	1.584962500721156
635	AT1G06980	48	5.584962500721156
636	AT1G06990	1	0.0
637	AT1G07000	1621	10.66266837551754
638	AT1G07010	3239	11.661332752795186
639	AT1G07020	168	7.392317422778761
640	AT1G07025	1	0.0
641	AT1G07030	361	8.49585502688717
642	AT1G07040	758	9.566054038171092
643	AT1G07050	726	9.50382573799575
644	AT1G07060	3	1.584962500721156
645	AT1G07070	119	6.894817763307944
646	AT1G07080	1958	10.935165049603695
647	AT1G07090	454	8.826548487290914
648	AT1G07110	7063	12.786065381163962
649	AT1G07120	40	5.321928094887363
650	AT1G07130	214	7.7414669864011465
651	AT1G07135	258	8.011227255423254
652	AT1G07140	1422	10.473705749619416
653	AT1G07150	44	5.459431618637297
654	AT1G07160	6	2.584962500721156
655	AT1G07170	268	8.066089190457772
656	AT1G07175	1	0.0
657	AT1G07180	378	8.562242424221072
658	AT1G07190	1	0.0
659	AT1G07200	1392	10.442943495848729
660	AT1G07210	386	8.59245703726808
661	AT1G07220	461	8.848622940429339
662	AT1G07230	1339	10.386940245324311
663	AT1G07240	1513	10.563196272216738
664	AT1G07250	969	9.92035285541508
665	AT1G07260	66	6.044394119358453
666	AT1G07270	10	3.321928094887362
667	AT1G07280	9445	13.205335081275733
668	AT1G07290	42	5.392317422778761
669	AT1G07300	116	6.857980995127572
670	AT1G07310	778	9.603626344986193
671	AT1G07320	4011	11.96974625081451
672	AT1G07330	10	3.321928094887362
673	AT1G07340	1	0.0
674	AT1G07350	849	9.729620743553038
675	AT1G07360	787	9.620219825507487
676	AT1G07370	47	5.554588851677638
677	AT1G07380	401	8.64745842645492
678	AT1G07390	146	7.189824558880018
679	AT1G07400	40	5.321928094887363
680	AT1G07410	19	4.247927513443585
681	AT1G07420	445	8.79766152585376
682	AT1G07430	56	5.807354922057604
683	AT1G07440	3708	11.85642552862553
684	AT1G07450	20	4.321928094887363
685	AT1G07460	1	0.0
686	AT1G07470	324	8.339850002884624
687	AT1G07473	2	1.0
688	AT1G07476	1	0.0
689	AT1G07480	278	8.118941072723507
690	AT1G07485	3	1.584962500721156
691	AT1G07490	1	0.0
692	AT1G07500	6	2.584962500721156
693	AT1G07510	762	9.573647187493322
694	AT1G07520	307	8.262094845370179
695	AT1G07530	1106	10.111135670234708
696	AT1G07540	1	0.0
697	AT1G07550	1	0.0
698	AT1G07560	1	0.0
699	AT1G07570	224	7.807354922057604
700	AT1G07590	112	6.807354922057604
701	AT1G07600	4335	12.081816278109198
702	AT1G07610	52	5.700439718141092
703	AT1G07615	140	7.129283016944966
704	AT1G07620	1113	10.12023787734196
705	AT1G07630	1089	10.088788238716907
706	AT1G07640	755	9.560332834212442
707	AT1G07645	1	0.0
708	AT1G07650	3510	11.777255315191923
709	AT1G07660	211	7.721099188707186
710	AT1G07670	1071	10.064742764750257
711	AT1G07680	1	0.0
712	AT1G07690	1	0.0
713	AT1G07700	1935	10.918117851031772
714	AT1G07705	467	8.867278739709661
715	AT1G07710	19	4.247927513443585
716	AT1G07720	1802	10.815383295813538
717	AT1G07725	411	8.682994583681683
718	AT1G07730	57	5.832890014164741
719	AT1G07740	75	6.22881869049588
720	AT1G07745	145	7.1799090900149345
721	AT1G07747	1	0.0
722	AT1G07750	695	9.44086916761087
723	AT1G07770	1806	10.818582177480858
724	AT1G07780	102	6.672425341971495
725	AT1G07790	312	8.285402218862249
726	AT1G07795	1	0.0
727	AT1G07810	936	9.870364719583405
728	AT1G07820	457	8.83605035505807
729	AT1G07830	121	6.918863237274595
730	AT1G07840	321	8.326429487122303
731	AT1G07850	2	1.0
732	AT1G07860	1	0.0
733	AT1G07870	249	7.960001932068081
734	AT1G07880	49	5.614709844115208
735	AT1G07885	5	2.321928094887362
736	AT1G07890	12192	13.573647187493322
737	AT1G07900	100	6.643856189774724
738	AT1G07901	18	4.169925001442312
739	AT1G07902	47	5.554588851677638
740	AT1G07910	489	8.933690654952233
741	AT1G07920	2385	11.219773550892874
742	AT1G07930	3548	11.792790294301064
743	AT1G07940	1560	10.60733031374961
744	AT1G07950	287	8.164906926675688
745	AT1G07960	321	8.326429487122303
746	AT1G07970	237	7.888743248898259
747	AT1G07980	264	8.044394119358454
748	AT1G07985	1	0.0
749	AT1G07990	1645	10.683871868622603
750	AT1G08000	148	7.20945336562895
751	AT1G08005	2	1.0
752	AT1G08010	223	7.800899899920305
753	AT1G08030	397	8.632995197142957
754	AT1G08035	4	2.0
755	AT1G08040	553	9.111135670234708
756	AT1G08050	333	8.379378367071261
757	AT1G08060	882	9.784634845557521
758	AT1G08065	1	0.0
759	AT1G08070	46	5.523561956057013
