	Genes	Counts	log2_value
61	AT1G01590	43	5.426264754702098
62	AT1G01600	6	2.584962500721156
63	AT1G01610	759	9.567956075415466
64	AT1G01620	900	9.813781191217037
65	AT1G01630	709	9.469641817239516
66	AT1G01640	34	5.087462841250339
67	AT1G01650	623	9.283088353024002
68	AT1G01660	27	4.754887502163468
69	AT1G01670	50	5.643856189774724
70	AT1G01680	195	7.60733031374961
71	AT1G01690	19	4.247927513443585
72	AT1G01695	6	2.584962500721156
73	AT1G01700	31	4.954196310386875
74	AT1G01710	484	8.918863237274595
75	AT1G01715	15	3.9068905956085187
76	AT1G01720	140	7.129283016944966
77	AT1G01725	78	6.285402218862249
78	AT1G01730	270	8.076815597050832
79	AT1G01740	96	6.584962500721156
80	AT1G01750	15	3.9068905956085187
81	AT1G01760	31	4.954196310386875
82	AT1G01770	249	7.960001932068081
83	AT1G01780	123	6.94251450533924
84	AT1G01790	5610	12.453785055496155
85	AT1G01800	980	9.936637939002571
86	AT1G01810	2	1.0
87	AT1G01820	647	9.337621901992508
88	AT1G01830	389	8.603626344986193
89	AT1G01840	11	3.4594316186372973
90	AT1G01860	136	7.087462841250339
91	AT1G01880	20	4.321928094887363
92	AT1G01900	41	5.357552004618084
93	AT1G01910	324	8.339850002884624
94	AT1G01920	150	7.22881869049588
95	AT1G01930	136	7.087462841250339
96	AT1G01940	84	6.392317422778761
97	AT1G01950	227	7.826548487290915
98	AT1G01960	1273	10.314016703901357
99	AT1G01970	465	8.861086905995395
100	AT1G01980	1	0.0
101	AT1G01990	269	8.071462362556623
102	AT1G02000	124	6.954196310386875
103	AT1G02010	160	7.321928094887363
104	AT1G02020	270	8.076815597050832
105	AT1G02030	2	1.0
106	AT1G02040	1	0.0
107	AT1G02050	56	5.807354922057604
108	AT1G02060	83	6.3750394313469245
109	AT1G02065	1	0.0
110	AT1G02067	1	0.0
111	AT1G02070	1	0.0
112	AT1G02080	2234	11.125413470483315
113	AT1G02090	215	7.7481928495894605
114	AT1G02100	437	8.7714894695006
115	AT1G02110	181	7.499845887083206
116	AT1G02120	1322	10.368506461507693
117	AT1G02130	322	8.330916878114618
118	AT1G02140	495	8.951284714966972
119	AT1G02145	273	8.092757140919852
120	AT1G02150	845	9.722807531169547
121	AT1G02160	122	6.930737337562887
122	AT1G02170	547	9.095397022792557
123	AT1G02180	51	5.672425341971495
124	AT1G02190	4	2.0
125	AT1G02205	81	6.339850002884624
126	AT1G02210	1	0.0
127	AT1G02220	16	4.0
128	AT1G02230	12	3.584962500721156
129	AT1G02250	7	2.807354922057604
130	AT1G02260	347	8.43879185257826
131	AT1G02270	328	8.357552004618084
132	AT1G02280	341	8.413627929024173
133	AT1G02290	109	6.768184324776926
134	AT1G02300	350	8.451211111832329
135	AT1G02305	1459	10.510764167917891
136	AT1G02310	1	0.0
137	AT1G02320	1	0.0
138	AT1G02330	183	7.515699838284043
139	AT1G02335	28	4.807354922057604
140	AT1G02340	2	1.0
141	AT1G02350	8	3.0
142	AT1G02360	90	6.491853096329675
143	AT1G02370	67	6.066089190457772
144	AT1G02380	8	3.0
145	AT1G02390	116	6.857980995127572
146	AT1G02400	47	5.554588851677638
147	AT1G02405	5	2.321928094887362
148	AT1G02410	280	8.129283016944967
149	AT1G02420	39	5.285402218862249
150	AT1G02430	19	4.247927513443585
151	AT1G02440	5	2.321928094887362
152	AT1G02450	81	6.339850002884624
153	AT1G02460	6	2.584962500721156
154	AT1G02470	34	5.087462841250339
155	AT1G02475	1173	10.19598729802851
156	AT1G02490	2	1.0
157	AT1G02500	3206	11.646558710154547
158	AT1G02510	1	0.0
159	AT1G02520	22	4.459431618637297
160	AT1G02530	1	0.0
161	AT1G02540	1	0.0
162	AT1G02550	1	0.0
163	AT1G02560	3412	11.73640193131829
164	AT1G02570	1	0.0
165	AT1G02575	1	0.0
166	AT1G02580	2	1.0
167	AT1G02590	1	0.0
168	AT1G02610	33	5.044394119358453
169	AT1G02620	2	1.0
170	AT1G02630	1	0.0
171	AT1G02640	27	4.754887502163468
172	AT1G02650	6	2.584962500721156
173	AT1G02660	75	6.22881869049588
174	AT1G02670	9	3.169925001442312
175	AT1G02680	82	6.357552004618084
176	AT1G02690	22	4.459431618637297
177	AT1G02700	8	3.0
178	AT1G02705	1	0.0
179	AT1G02710	1	0.0
180	AT1G02720	52	5.700439718141092
181	AT1G02730	53	5.727920454563199
182	AT1G02740	79	6.303780748177103
183	AT1G02750	133	7.05528243550119
184	AT1G02770	11	3.4594316186372973
185	AT1G02780	2343	11.194141238863136
186	AT1G02790	1	0.0
187	AT1G02800	3	1.584962500721156
188	AT1G02810	1	0.0
189	AT1G02813	1	0.0
190	AT1G02816	82	6.357552004618084
191	AT1G02820	9	3.169925001442312
192	AT1G02830	1	0.0
193	AT1G02840	577	9.172427508645482
194	AT1G02850	371	8.535275376620802
195	AT1G02860	129	7.011227255423254
196	AT1G02870	81	6.339850002884624
197	AT1G02880	341	8.413627929024173
198	AT1G02890	1495	10.545929769085467
199	AT1G02900	7	2.807354922057604
200	AT1G02910	862	9.751544059089099
201	AT1G02920	2293	11.163020639580793
202	AT1G02930	3415	11.737669863177453
203	AT1G02940	13	3.700439718141092
204	AT1G02950	23	4.523561956057013
205	AT1G02960	272	8.087462841250339
206	AT1G02965	1	0.0
207	AT1G02970	19	4.247927513443585
208	AT1G02980	1	0.0
209	AT1G02990	402	8.651051691178928
210	AT1G03000	360	8.491853096329674
211	AT1G03010	14	3.807354922057604
212	AT1G03020	4	2.0
213	AT1G03030	242	7.918863237274595
214	AT1G03040	413	8.689997971419446
215	AT1G03050	1	0.0
216	AT1G03055	41	5.357552004618084
217	AT1G03060	1495	10.545929769085467
218	AT1G03070	6	2.584962500721156
219	AT1G03080	1404	10.45532722030456
220	AT1G03090	323	8.335390354693924
221	AT1G03100	46	5.523561956057013
222	AT1G03103	1	0.0
223	AT1G03106	1	0.0
224	AT1G03110	28	4.807354922057604
225	AT1G03120	1	0.0
226	AT1G03130	2920	11.51175265376738
227	AT1G03140	379	8.566054038171092
228	AT1G03150	92	6.523561956057013
229	AT1G03160	1151	10.16867211813223
230	AT1G03165	7	2.807354922057604
231	AT1G03170	4	2.0
232	AT1G03180	13	3.700439718141092
233	AT1G03190	116	6.857980995127572
234	AT1G03200	22	4.459431618637297
235	AT1G03210	197	7.622051819456376
236	AT1G03220	157	7.294620748891627
237	AT1G03230	106	6.727920454563199
238	AT1G03240	1	0.0
239	AT1G03250	219	7.774787059601174
240	AT1G03260	72	6.169925001442312
241	AT1G03270	36	5.169925001442312
242	AT1G03280	380	8.569855608330947
243	AT1G03290	900	9.813781191217037
244	AT1G03300	51	5.672425341971495
245	AT1G03310	1341	10.389093521904474
246	AT1G03320	4	2.0
247	AT1G03325	1	0.0
248	AT1G03330	167	7.383704292474052
249	AT1G03340	61	5.930737337562887
250	AT1G03350	492	8.94251450533924
251	AT1G03360	30	4.906890595608519
252	AT1G03365	272	8.087462841250339
253	AT1G03370	817	9.674192268145683
254	AT1G03380	882	9.784634845557521
255	AT1G03390	1	0.0
256	AT1G03395	1	0.0
257	AT1G03400	631	9.30149619498255
258	AT1G03410	111	6.794415866350106
259	AT1G03430	260	8.022367813028454
260	AT1G03440	151	7.2384047393250786
261	AT1G03445	1	0.0
262	AT1G03457	29	4.857980995127572
263	AT1G03470	32	5.0
264	AT1G03475	1674	10.709083812550343
265	AT1G03490	1	0.0
266	AT1G03495	89	6.475733430966398
267	AT1G03510	19	4.247927513443585
268	AT1G03520	131	7.03342300153745
269	AT1G03530	92	6.523561956057013
270	AT1G03540	14	3.807354922057604
271	AT1G03550	224	7.807354922057604
272	AT1G03560	97	6.599912842187128
273	AT1G03590	180	7.491853096329675
274	AT1G03600	1524	10.573647187493322
275	AT1G03610	205	7.679480099505446
276	AT1G03620	3	1.584962500721156
277	AT1G03630	2422	11.24198314969433
278	AT1G03650	20	4.321928094887363
279	AT1G03660	8	3.0
280	AT1G03670	1	0.0
281	AT1G03680	4676	12.191059214531656
282	AT1G03687	72	6.169925001442312
283	AT1G03700	1	0.0
284	AT1G03710	1	0.0
285	AT1G03720	1	0.0
286	AT1G03730	80	6.321928094887363
287	AT1G03740	741	9.533329732305834
288	AT1G03750	120	6.906890595608519
289	AT1G03760	56	5.807354922057604
290	AT1G03770	28	4.807354922057604
291	AT1G03780	9	3.169925001442312
292	AT1G03790	1	0.0
293	AT1G03800	2	1.0
294	AT1G03810	1	0.0
295	AT1G03820	83	6.3750394313469245
296	AT1G03830	72	6.169925001442312
297	AT1G03840	7	2.807354922057604
298	AT1G03850	51	5.672425341971495
299	AT1G03860	398	8.63662462054365
300	AT1G03870	879	9.779719355143405
301	AT1G03880	1	0.0
302	AT1G03890	1	0.0
303	AT1G03900	752	9.554588851677638
304	AT1G03905	18	4.169925001442312
305	AT1G03910	440	8.78135971352466
306	AT1G03920	8	3.0
307	AT1G03930	444	8.794415866350105
308	AT1G03940	159	7.312882955284356
309	AT1G03950	173	7.434628227636725
310	AT1G03960	105	6.714245517666122
311	AT1G03970	245	7.936637939002571
312	AT1G03980	1	0.0
313	AT1G03982	1	0.0
314	AT1G03990	63	5.977279923499917
315	AT1G04000	94	6.554588851677638
316	AT1G04010	160	7.321928094887363
317	AT1G04020	96	6.584962500721156
318	AT1G04030	17	4.087462841250339
319	AT1G04040	1664	10.700439718141093
320	AT1G04050	35	5.129283016944966
321	AT1G04070	26	4.700439718141092
322	AT1G04080	1035	10.015415052386688
323	AT1G04090	3	1.584962500721156
324	AT1G04100	24	4.584962500721156
325	AT1G04105	2	1.0
326	AT1G04110	4	2.0
327	AT1G04120	721	9.493855449240822
328	AT1G04130	98	6.614709844115208
329	AT1G04140	1171	10.193525360501216
330	AT1G04150	1	0.0
331	AT1G04160	108	6.754887502163468
332	AT1G04170	634	9.308339030139408
333	AT1G04180	2	1.0
334	AT1G04190	176	7.459431618637297
335	AT1G04200	393	8.618385502258606
336	AT1G04210	546	9.092757140919852
337	AT1G04220	83	6.3750394313469245
338	AT1G04230	100	6.643856189774724
339	AT1G04240	201	7.651051691178928
340	AT1G04250	82	6.357552004618084
341	AT1G04260	122	6.930737337562887
342	AT1G04270	1030	10.00842862207058
343	AT1G04280	227	7.826548487290915
344	AT1G04290	179	7.483815777264256
345	AT1G04300	957	9.902375114486025
346	AT1G04310	37	5.20945336562895
347	AT1G04330	2	1.0
348	AT1G04340	129	7.011227255423254
349	AT1G04350	1642	10.681238411777805
350	AT1G04360	6	2.584962500721156
351	AT1G04370	1	0.0
352	AT1G04380	5	2.321928094887362
353	AT1G04390	198	7.6293566200796095
354	AT1G04400	1917	10.904634621668151
355	AT1G04410	4491	12.132821006779572
356	AT1G04420	1205	10.234817431117325
357	AT1G04430	1416	10.467605550082997
358	AT1G04440	560	9.129283016944967
359	AT1G04445	2	1.0
360	AT1G04450	1	0.0
361	AT1G04455	1	0.0
362	AT1G04470	1	0.0
363	AT1G04480	389	8.603626344986193
364	AT1G04490	7	2.807354922057604
365	AT1G04500	3	1.584962500721156
366	AT1G04510	417	8.703903573444663
367	AT1G04520	82	6.357552004618084
368	AT1G04530	835	9.705632387361415
369	AT1G04540	85	6.409390936137702
370	AT1G04550	282	8.139551352398794
371	AT1G04555	73	6.189824558880018
372	AT1G04560	1	0.0
373	AT1G04570	25	4.643856189774724
374	AT1G04580	1	0.0
375	AT1G04590	155	7.2761244052742375
376	AT1G04600	95	6.569855608330948
377	AT1G04610	1	0.0
378	AT1G04620	936	9.870364719583405
379	AT1G04625	26	4.700439718141092
380	AT1G04630	155	7.2761244052742375
381	AT1G04635	5	2.321928094887362
382	AT1G04640	531	9.052568050804153
383	AT1G04645	3	1.584962500721156
384	AT1G04650	27	4.754887502163468
385	AT1G04660	1	0.0
386	AT1G04670	1	0.0
387	AT1G04680	623	9.283088353024002
388	AT1G04690	763	9.57553924683453
389	AT1G04700	18	4.169925001442312
390	AT1G04710	331	8.370687406807217
391	AT1G04730	49	5.614709844115208
392	AT1G04750	615	9.264442600226602
393	AT1G04760	6	2.584962500721156
394	AT1G04770	99	6.6293566200796095
395	AT1G04778	1	0.0
396	AT1G04780	412	8.686500527183219
397	AT1G04790	271	8.08214904135387
398	AT1G04800	332	8.375039431346925
399	AT1G04810	653	9.350939181546432
400	AT1G04820	1553	10.600842114387302
401	AT1G04830	228	7.832890014164741
402	AT1G04840	17	4.087462841250339
403	AT1G04850	803	9.649256177517314
404	AT1G04860	388	8.599912842187127
405	AT1G04870	202	7.658211482751795
406	AT1G04880	1	0.0
407	AT1G04890	1	0.0
408	AT1G04895	1	0.0
409	AT1G04900	54	5.754887502163468
410	AT1G04910	351	8.45532722030456
411	AT1G04920	26	4.700439718141092
412	AT1G04930	33	5.044394119358453
413	AT1G04940	6	2.584962500721156
414	AT1G04945	63	5.977279923499917
415	AT1G04950	291	8.184875342908283
416	AT1G04960	258	8.011227255423254
417	AT1G04970	424	8.727920454563199
418	AT1G04980	312	8.285402218862249
419	AT1G04985	328	8.357552004618084
420	AT1G04990	421	8.717676423066395
421	AT1G05000	38	5.247927513443585
422	AT1G05005	1	0.0
423	AT1G05010	5800	12.501837184902296
424	AT1G05020	5	2.321928094887362
425	AT1G05030	347	8.43879185257826
426	AT1G05035	12	3.584962500721156
427	AT1G05040	1	0.0
428	AT1G05055	100	6.643856189774724
429	AT1G05060	244	7.930737337562887
430	AT1G05065	11	3.4594316186372973
431	AT1G05070	181	7.499845887083206
432	AT1G05080	1	0.0
433	AT1G05085	1	0.0
434	AT1G05087	9	3.169925001442312
435	AT1G05090	11	3.4594316186372973
436	AT1G05100	4	2.0
437	AT1G05120	299	8.224001674198105
438	AT1G05136	1	0.0
439	AT1G05140	1205	10.234817431117325
440	AT1G05150	337	8.396604781181859
441	AT1G05160	161	7.330916878114617
442	AT1G05170	276	8.108524456778168
443	AT1G05180	355	8.471675214392045
444	AT1G05190	3577	11.804534402995225
445	AT1G05200	1205	10.234817431117325
446	AT1G05205	69	6.108524456778169
447	AT1G05210	11	3.4594316186372973
448	AT1G05220	2	1.0
449	AT1G05230	314	8.294620748891628
450	AT1G05240	1	0.0
451	AT1G05250	1	0.0
452	AT1G05260	1	0.0
453	AT1G05270	323	8.335390354693924
454	AT1G05280	1	0.0
455	AT1G05290	1	0.0
456	AT1G05291	1	0.0
457	AT1G05300	95	6.569855608330948
458	AT1G05310	14	3.807354922057604
459	AT1G05320	350	8.451211111832329
460	AT1G05330	1	0.0
461	AT1G05340	32	5.0
462	AT1G05350	316	8.303780748177102
463	AT1G05360	97	6.599912842187128
464	AT1G05370	7	2.807354922057604
465	AT1G05380	501	8.968666793195208
466	AT1G05385	275	8.103287808412022
467	AT1G05400	2	1.0
468	AT1G05410	96	6.584962500721156
469	AT1G05420	4	2.0
470	AT1G05430	216	7.754887502163468
471	AT1G05440	4	2.0
472	AT1G05450	5	2.321928094887362
473	AT1G05460	140	7.129283016944966
474	AT1G05470	50	5.643856189774724
475	AT1G05490	3	1.584962500721156
476	AT1G05500	401	8.64745842645492
477	AT1G05510	1	0.0
478	AT1G05520	542	9.08214904135387
479	AT1G05530	1	0.0
480	AT1G05540	119	6.894817763307944
481	AT1G05550	2	1.0
482	AT1G05560	730	9.51175265376738
483	AT1G05570	1860	10.861086905995395
484	AT1G05575	41	5.357552004618084
485	AT1G05577	1	0.0
486	AT1G05580	1	0.0
487	AT1G05590	205	7.679480099505446
488	AT1G05600	64	6.0
489	AT1G05610	1	0.0
490	AT1G05615	1	0.0
491	AT1G05620	53	5.727920454563199
492	AT1G05630	406	8.665335917185176
493	AT1G05640	83	6.3750394313469245
494	AT1G05650	1	0.0
495	AT1G05660	1	0.0
496	AT1G05670	78	6.285402218862249
497	AT1G05675	47	5.554588851677638
498	AT1G05680	1	0.0
499	AT1G05690	122	6.930737337562887
500	AT1G05700	1	0.0
501	AT1G05710	67	6.066089190457772
502	AT1G05720	208	7.700439718141092
503	AT1G05730	8	3.0
504	AT1G05740	1	0.0
505	AT1G05750	52	5.700439718141092
506	AT1G05760	18	4.169925001442312
507	AT1G05770	4	2.0
508	AT1G05780	14	3.807354922057604
509	AT1G05783	9	3.169925001442312
510	AT1G05785	58	5.857980995127572
511	AT1G05790	405	8.661778097771988
512	AT1G05800	1	0.0
513	AT1G05805	510	8.994353436858859
514	AT1G05810	138	7.108524456778169
515	AT1G05820	21	4.392317422778761
516	AT1G05830	346	8.434628227636725
517	AT1G05835	12	3.584962500721156
518	AT1G05840	428	8.741466986401146
519	AT1G05850	4798	12.228217442293435
520	AT1G05860	87	6.442943495848728
521	AT1G05870	160	7.321928094887363
522	AT1G05880	11	3.4594316186372973
523	AT1G05890	711	9.473705749619416
524	AT1G05894	10	3.321928094887362
525	AT1G05900	261	8.027905996569885
526	AT1G05910	378	8.562242424221072
527	AT1G05920	1	0.0
528	AT1G05930	1	0.0
529	AT1G05940	570	9.154818109052105
530	AT1G05950	50	5.643856189774724
531	AT1G05960	1103	10.107217075591382
532	AT1G05970	36	5.169925001442312
533	AT1G05990	1	0.0
534	AT1G06000	658	9.361943773735241
535	AT1G06010	46	5.523561956057013
536	AT1G06020	11	3.4594316186372973
537	AT1G06030	1	0.0
538	AT1G06040	767	9.583082767502933
539	AT1G06045	31	4.954196310386875
540	AT1G06050	69	6.108524456778169
541	AT1G06060	172	7.426264754702098
542	AT1G06070	157	7.294620748891627
543	AT1G06080	1	0.0
544	AT1G06090	4	2.0
545	AT1G06100	1	0.0
546	AT1G06110	407	8.668884984266247
547	AT1G06120	1	0.0
548	AT1G06130	462	8.851749041416058
549	AT1G06135	1	0.0
550	AT1G06137	1	0.0
551	AT1G06140	13	3.700439718141092
552	AT1G06143	34	5.087462841250339
553	AT1G06148	2	1.0
554	AT1G06150	354	8.467605550082997
555	AT1G06160	53	5.727920454563199
556	AT1G06170	1	0.0
557	AT1G06180	7	2.807354922057604
558	AT1G06190	584	9.189824558880018
559	AT1G06200	358	8.483815777264256
560	AT1G06210	232	7.857980995127572
561	AT1G06220	632	9.303780748177102
562	AT1G06225	1	0.0
563	AT1G06230	630	9.29920801838728
564	AT1G06240	246	7.94251450533924
565	AT1G06250	43	5.426264754702098
566	AT1G06260	64	6.0
567	AT1G06270	30	4.906890595608519
568	AT1G06280	1	0.0
569	AT1G06290	693	9.436711542137214
570	AT1G06310	1	0.0
571	AT1G06320	1	0.0
572	AT1G06330	1	0.0
573	AT1G06340	1	0.0
574	AT1G06350	1	0.0
575	AT1G06360	49	5.614709844115208
576	AT1G06380	46	5.523561956057013
577	AT1G06390	590	9.204571144249204
578	AT1G06400	403	8.654636028527968
579	AT1G06410	1144	10.159871336778389
580	AT1G06420	3	1.584962500721156
581	AT1G06430	1884	10.879583249612784
582	AT1G06440	7	2.807354922057604
583	AT1G06450	12	3.584962500721156
584	AT1G06460	1893	10.886458695703706
585	AT1G06470	269	8.071462362556623
586	AT1G06475	5	2.321928094887362
587	AT1G06490	25	4.643856189774724
588	AT1G06500	89	6.475733430966398
589	AT1G06510	243	7.924812503605781
590	AT1G06515	55	5.78135971352466
591	AT1G06520	33	5.044394119358453
592	AT1G06530	407	8.668884984266247
593	AT1G06540	6	2.584962500721156
594	AT1G06550	357	8.479780264029099
595	AT1G06560	73	6.189824558880018
596	AT1G06570	279	8.124121311829187
597	AT1G06580	23	4.523561956057013
598	AT1G06590	81	6.339850002884624
599	AT1G06620	53	5.727920454563199
600	AT1G06630	194	7.599912842187128
601	AT1G06640	843	9.719388820942083
602	AT1G06645	442	8.787902559391432
603	AT1G06650	1075	10.070120944476823
604	AT1G06660	4	2.0
605	AT1G06670	554	9.113742166049189
606	AT1G06680	22234	14.440479898811219
607	AT1G06690	807	9.656424863277781
608	AT1G06700	699	9.449148645375436
609	AT1G06710	59	5.882643049361842
610	AT1G06720	214	7.7414669864011465
611	AT1G06730	120	6.906890595608519
612	AT1G06740	50	5.643856189774724
613	AT1G06750	2	1.0
614	AT1G06760	1357	10.406205005418855
615	AT1G06770	87	6.442943495848728
616	AT1G06780	149	7.219168520462161
617	AT1G06790	45	5.491853096329675
618	AT1G06800	138	7.108524456778169
619	AT1G06810	1	0.0
620	AT1G06820	525	9.036173612553485
621	AT1G06830	107	6.7414669864011465
622	AT1G06840	320	8.321928094887362
623	AT1G06850	59	5.882643049361842
624	AT1G06870	158	7.303780748177103
625	AT1G06890	616	9.266786540694902
626	AT1G06900	452	8.820178962415188
627	AT1G06910	71	6.149747119504682
628	AT1G06920	1	0.0
629	AT1G06923	1	0.0
630	AT1G06925	1	0.0
631	AT1G06930	1	0.0
632	AT1G06950	1257	10.295768934420508
633	AT1G06960	114	6.832890014164741
634	AT1G06970	1	0.0
635	AT1G06980	25	4.643856189774724
636	AT1G06990	1	0.0
637	AT1G07000	648	9.339850002884624
638	AT1G07010	1430	10.481799431665753
639	AT1G07020	79	6.303780748177103
640	AT1G07025	1	0.0
641	AT1G07030	170	7.409390936137702
642	AT1G07040	273	8.092757140919852
643	AT1G07050	420	8.714245517666123
644	AT1G07060	3	1.584962500721156
645	AT1G07070	46	5.523561956057013
646	AT1G07080	947	9.887220615468385
647	AT1G07090	193	7.592457037268081
648	AT1G07110	3279	11.679040186393062
649	AT1G07120	13	3.700439718141092
650	AT1G07130	51	5.672425341971495
651	AT1G07135	117	6.870364719583405
652	AT1G07140	665	9.377210530388552
653	AT1G07150	6	2.584962500721156
654	AT1G07160	3	1.584962500721156
655	AT1G07170	131	7.03342300153745
656	AT1G07175	1	0.0
657	AT1G07180	217	7.7615512324444795
658	AT1G07190	1	0.0
659	AT1G07200	692	9.434628227636725
660	AT1G07210	176	7.459431618637297
661	AT1G07220	241	7.912889336229962
662	AT1G07230	636	9.312882955284355
663	AT1G07240	493	8.945443836377912
664	AT1G07250	492	8.94251450533924
665	AT1G07260	12	3.584962500721156
666	AT1G07270	10	3.321928094887362
667	AT1G07280	3312	11.693486957499324
668	AT1G07290	14	3.807354922057604
669	AT1G07300	61	5.930737337562887
670	AT1G07310	297	8.214319120800766
671	AT1G07320	2131	11.057314877782703
672	AT1G07330	4	2.0
673	AT1G07340	1	0.0
674	AT1G07350	366	8.515699838284043
675	AT1G07360	354	8.467605550082997
676	AT1G07370	34	5.087462841250339
677	AT1G07380	166	7.3750394313469245
678	AT1G07390	60	5.906890595608519
679	AT1G07400	23	4.523561956057013
680	AT1G07410	11	3.4594316186372973
681	AT1G07420	193	7.592457037268081
682	AT1G07430	21	4.392317422778761
683	AT1G07440	1524	10.573647187493322
684	AT1G07450	10	3.321928094887362
685	AT1G07460	1	0.0
686	AT1G07470	149	7.219168520462161
687	AT1G07473	2	1.0
688	AT1G07476	1	0.0
689	AT1G07480	148	7.20945336562895
690	AT1G07485	2	1.0
691	AT1G07490	1	0.0
692	AT1G07500	3	1.584962500721156
693	AT1G07510	345	8.430452551665532
694	AT1G07520	160	7.321928094887363
695	AT1G07530	487	8.927777962082342
696	AT1G07540	1	0.0
697	AT1G07550	1	0.0
698	AT1G07560	1	0.0
699	AT1G07570	124	6.954196310386875
700	AT1G07590	67	6.066089190457772
701	AT1G07600	1605	10.648357582009666
702	AT1G07610	27	4.754887502163468
703	AT1G07615	68	6.087462841250339
704	AT1G07620	407	8.668884984266247
705	AT1G07630	463	8.854868383260236
706	AT1G07640	405	8.661778097771988
707	AT1G07645	2	1.0
708	AT1G07650	1816	10.826548487290914
709	AT1G07660	112	6.807354922057604
710	AT1G07670	562	9.134426320220927
711	AT1G07680	1	0.0
712	AT1G07690	1	0.0
713	AT1G07700	893	9.802516365121223
714	AT1G07705	257	8.005624549193879
715	AT1G07710	6	2.584962500721156
716	AT1G07720	1123	10.133142212400601
717	AT1G07725	194	7.599912842187128
718	AT1G07730	21	4.392317422778761
719	AT1G07740	24	4.584962500721156
720	AT1G07745	76	6.247927513443585
721	AT1G07747	1	0.0
722	AT1G07750	321	8.326429487122303
723	AT1G07770	861	9.749869427396844
724	AT1G07780	45	5.491853096329675
725	AT1G07790	172	7.426264754702098
726	AT1G07795	1	0.0
727	AT1G07810	479	8.90388184573618
728	AT1G07820	247	7.948367231584678
729	AT1G07830	70	6.129283016944966
730	AT1G07840	131	7.03342300153745
731	AT1G07850	1	0.0
732	AT1G07860	1	0.0
733	AT1G07870	126	6.977279923499917
734	AT1G07880	17	4.087462841250339
735	AT1G07885	3	1.584962500721156
736	AT1G07890	5339	12.382353833664512
737	AT1G07900	80	6.321928094887363
738	AT1G07901	13	3.700439718141092
739	AT1G07902	16	4.0
740	AT1G07910	261	8.027905996569885
741	AT1G07920	1080	10.076815597050832
742	AT1G07930	1894	10.887220615468385
743	AT1G07940	694	9.43879185257826
744	AT1G07950	121	6.918863237274595
745	AT1G07960	133	7.05528243550119
746	AT1G07970	104	6.700439718141092
747	AT1G07980	103	6.6865005271832185
748	AT1G07985	1	0.0
749	AT1G07990	723	9.497851836951117
750	AT1G08000	96	6.584962500721156
751	AT1G08005	1	0.0
752	AT1G08010	100	6.643856189774724
753	AT1G08030	182	7.507794640198696
754	AT1G08035	2	1.0
755	AT1G08040	261	8.027905996569885
756	AT1G08050	203	7.6653359171851765
757	AT1G08060	424	8.727920454563199
758	AT1G08065	1	0.0
759	AT1G08070	13	3.700439718141092
760	AT1G08080	1	0.0
761	AT1G08090	5	2.321928094887362
762	AT1G08100	1	0.0
763	AT1G08110	921	9.847057346091336
764	AT1G08120	1	0.0
765	AT1G08125	202	7.658211482751795
766	AT1G08130	294	8.199672344836364
767	AT1G08135	1	0.0
768	AT1G08140	1	0.0
