	Genes	SRR3383640	SRR3383821	SRR3383782	SRR6283145	SRR3383641	SRR3383783	SRR3383822	SRR6283144
649	AT1G07120	3.700439718141092	4.584962500721156	5.169925001442311	5.0	5.3219280948873635	4.247927513443585	2.3219280948873617	5.247927513443585
650	AT1G07130	5.672425341971495	5.857980995127572	6.149747119504683	9.25502856981873	7.741466986401146	5.78135971352466	4.807354922057604	8.948367231584678
651	AT1G07135	6.870364719583406	6.189824558880018	6.539158811108031	7.129283016944966	8.011227255423254	6.3750394313469245	6.6293566200796095	6.285402218862249
652	AT1G07140	9.377210530388552	9.98584193700334	10.335390354693924	10.429406741513981	10.473705749619416	9.152284842306582	9.09275714091985	10.456354415108287
653	AT1G07150	2.5849625007211556	3.906890595608519	6.108524456778168	7.523561956057013	5.459431618637297	5.20945336562895	3.8073549220576037	7.4838157772642555
654	AT1G07160	1.584962500721156	2.0	1.0	1.0	2.5849625007211556	0.0	0.0	3.0
655	AT1G07170	7.03342300153745	6.857980995127572	8.060695931687555	8.980139577639157	8.066089190457772	6.965784284662088	6.285402218862249	9.240791332161956
656	AT1G07175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
657	AT1G07180	7.761551232444479	10.627533884472793	12.788106545965245	5.3219280948873635	8.562242424221072	11.912140856295721	10.338736382573916	6.169925001442312
658	AT1G07190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
659	AT1G07200	9.434628227636725	8.483815777264255	11.192909219112012	10.533329732305834	10.442943495848725	10.348728154231075	7.584962500721157	10.508785162064513
660	AT1G07210	7.459431618637298	8.379378367071261	8.326429487122303	8.379378367071261	8.59245703726808	7.2288186904958796	7.459431618637298	7.894817763307944
661	AT1G07220	7.912889336229964	8.507794640198696	8.974414589805528	8.523561956057014	8.848622940429339	7.665335917185176	7.417852514885897	8.022367813028454
662	AT1G07230	9.312882955284357	9.905387005018133	10.135709286104401	10.391243589427443	10.386940245324313	9.052568050804153	8.98299357469431	10.655530723155644
663	AT1G07240	8.945443836377912	9.240791332161956	9.564149489985732	11.48431942364427	10.563196272216738	8.94251450533924	8.599912842187129	11.446566409066069
664	AT1G07250	8.94251450533924	9.659995892429976	10.157346935362844	10.124121311829187	9.92035285541508	9.243173983472953	9.3151495622563	10.330916878114618
665	AT1G07260	3.584962500721156	4.857980995127573	4.584962500721156	4.392317422778762	6.0443941193584525	3.4594316186372973	4.087462841250339	3.8073549220576037
666	AT1G07270	3.3219280948873617	2.3219280948873617	4.087462841250339	1.0	3.3219280948873617	2.3219280948873617	2.3219280948873617	0.0
667	AT1G07280	11.693486957499326	12.496104779340124	12.289442575688332	11.41574176829009	13.205335081275733	11.545447181678094	11.756973226165448	11.487337615207178
668	AT1G07290	3.8073549220576037	4.459431618637297	5.554588851677637	5.169925001442311	5.392317422778762	4.392317422778762	3.0	5.1292830169449655
669	AT1G07300	5.930737337562888	6.845490050944375	7.7142455176661215	6.965784284662088	6.857980995127572	6.475733430966398	5.357552004618084	6.507794640198697
670	AT1G07310	8.214319120800766	9.39660478118186	9.252665432450248	10.703903573444665	9.603626344986193	8.038918989292304	8.584962500721156	10.769837843629439
671	AT1G07320	11.057314877782703	10.184875342908283	12.93110683302934	12.538431462950005	11.96974625081451	11.679919878518419	9.971543553950774	12.312882955284355
672	AT1G07330	2.0	2.3219280948873617	3.8073549220576037	1.584962500721156	3.3219280948873617	3.0	1.0	1.0
673	AT1G07340	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
674	AT1G07350	8.515699838284043	9.184875342908283	9.398743691938193	9.372865060112588	9.729620743553038	8.159871336778389	9.273795599214264	9.066089190457774
675	AT1G07360	8.467605550082997	8.693486957499324	9.980139577639157	9.271463027904376	9.620219825507489	8.682994583681682	8.118941072723509	9.184875342908283
676	AT1G07370	5.087462841250339	5.0	6.321928094887363	2.5849625007211556	5.554588851677637	4.247927513443585	3.4594316186372973	0.0
677	AT1G07380	7.3750394313469245	8.087462841250339	8.426264754702098	7.948367231584678	8.64745842645492	7.988684686772165	7.011227255423254	8.721099188707186
678	AT1G07390	5.906890595608518	6.554588851677637	7.7142455176661215	7.707359132080882	7.189824558880018	6.569855608330947	5.28540221886225	7.9829935746943095
679	AT1G07400	4.523561956057013	5.392317422778762	3.169925001442312	3.4594316186372973	5.3219280948873635	2.5849625007211556	3.584962500721156	1.584962500721156
680	AT1G07410	3.4594316186372973	3.700439718141092	4.754887502163468	3.584962500721156	4.247927513443585	2.0	3.8073549220576037	3.0
681	AT1G07420	7.592457037268081	7.807354922057604	7.330916878114617	8.64745842645492	8.79766152585376	6.189824558880018	7.055282435501191	8.451211111832329
682	AT1G07430	4.392317422778762	5.857980995127572	4.6438561897747235	4.247927513443585	5.807354922057604	4.906890595608519	6.285402218862249	5.20945336562895
683	AT1G07440	10.573647187493322	9.899356922923113	11.51224664282918	11.928888439397635	11.856425528625529	10.474719946526482	9.703903573444665	12.027905996569883
684	AT1G07450	3.3219280948873617	3.0	5.930737337562888	0.0	4.3219280948873635	4.857980995127573	4.247927513443585	0.0
685	AT1G07460	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
686	AT1G07470	7.219168520462161	7.562242424221072	8.550746785383243	8.614709844115207	8.339850002884624	7.491853096329675	6.845490050944375	8.951284714966974
687	AT1G07473	1.0	1.0	1.0	0.0	1.0	2.0	1.0	0.0
688	AT1G07476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
689	AT1G07480	7.209453365628951	7.266786540694902	8.49585502688717	8.751544059089099	8.118941072723509	7.693486957499325	6.6293566200796095	9.18239435340453
690	AT1G07485	1.0	0.0	1.584962500721156	1.0	1.584962500721156	2.0	0.0	1.0
691	AT1G07490	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
692	AT1G07500	1.584962500721156	3.0	4.857980995127573	1.0	2.5849625007211556	4.807354922057604	3.700439718141092	0.0
693	AT1G07510	8.430452551665532	9.147204924942226	9.654636028527968	8.861086905995395	9.573647187493322	8.73809225962049	8.475733430966399	8.848622940429339
694	AT1G07520	7.321928094887363	7.2384047393250786	7.90086680798075	7.9829935746943095	8.262094845370179	7.108524456778168	6.8826430493618425	8.388017285345137
695	AT1G07530	8.927777962082342	9.079484783826816	10.169925001442312	10.459431618637296	10.111135670234708	9.417852514885896	8.467605550082997	10.670656249118439
696	AT1G07540	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
697	AT1G07550	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
698	AT1G07560	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
699	AT1G07570	6.954196310386875	7.108524456778168	9.575539246834529	8.491853096329674	7.807354922057604	8.717676423066393	6.169925001442312	8.693486957499324
700	AT1G07590	6.066089190457772	5.78135971352466	6.807354922057604	6.3750394313469245	6.807354922057604	5.28540221886225	4.0	5.6438561897747235
701	AT1G07600	10.648357582009666	12.625023856880407	13.28583565586142	11.294620748891628	12.081816278109198	12.163020639580793	11.7300455028792	11.769011321097016
702	AT1G07610	4.754887502163468	7.087462841250338	8.330916878114618	3.0	5.7004397181410935	6.7142455176661215	6.0223678130284535	3.4594316186372973
703	AT1G07615	6.087462841250338	6.7142455176661215	6.8826430493618425	8.375039431346924	7.129283016944966	6.2288186904958796	6.169925001442312	8.299208018387281
704	AT1G07620	8.668884984266247	9.72451385311995	10.167418145831736	6.7004397181410935	10.12023787734196	9.4797802640291	8.159871336778389	5.8826430493618425
705	AT1G07630	8.854868383260236	9.72451385311995	9.43879185257826	9.569855608330947	10.088788238716909	8.375039431346924	8.857980995127571	9.753216749178957
706	AT1G07640	8.661778097771986	8.569855608330947	9.871905237659186	9.73978060977326	9.560332834212444	8.651051691178928	7.118941072723508	9.63662462054365
707	AT1G07645	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
708	AT1G07650	10.826548487290914	10.918117851031774	11.109830654278793	10.767356854125683	11.777255315191926	10.101975670949233	9.871905237659186	11.03342300153745
709	AT1G07660	6.807354922057604	6.7414669864011465	7.599912842187128	8.011227255423254	7.721099188707186	6.599912842187128	6.189824558880018	7.930737337562888
710	AT1G07670	9.134426320220928	10.079484783826816	10.018200178813226	9.862637357558793	10.064742764750255	9.055282435501187	9.324180546618742	9.905387005018133
711	AT1G07680	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
712	AT1G07690	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
713	AT1G07700	9.802516365121225	10.584962500721156	11.772314573921651	8.60733031374961	10.918117851031774	10.676838606474153	9.884170519108435	8.59245703726808
714	AT1G07705	8.005624549193879	8.491853096329674	9.100662339005199	8.430452551665532	8.867278739709663	7.787902559391433	7.7004397181410935	7.924812503605782
715	AT1G07710	2.5849625007211556	3.4594316186372973	3.906890595608519	3.4594316186372973	4.247927513443585	1.0	2.3219280948873617	3.0
716	AT1G07720	10.1331422124006	10.314016703901355	11.443461612227392	8.071462362556622	10.815383295813536	10.492854620174748	9.991521846075695	7.800899899920305
717	AT1G07725	7.599912842187128	7.7004397181410935	8.717676423066393	9.228818690495881	8.682994583681682	7.78135971352466	7.149747119504683	9.625708843064468
718	AT1G07730	4.392317422778762	4.247927513443585	5.857980995127572	6.108524456778168	5.832890014164741	4.906890595608519	3.584962500721156	5.857980995127572
719	AT1G07740	4.584962500721156	4.754887502163468	6.0443941193584525	6.539158811108031	6.2288186904958796	5.044394119358453	4.169925001442312	6.357552004618085
720	AT1G07745	6.247927513443584	6.087462841250338	7.209453365628951	8.154818109052105	7.179909090014935	6.6865005271832185	5.7279204545632	8.48784003382305
721	AT1G07747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
722	AT1G07750	8.326429487122303	8.988684686772164	9.400879436282183	8.049848549450562	9.44086916761087	8.276124405274237	7.936637939002571	8.076815597050832
723	AT1G07770	9.749869427396844	9.348728154231075	11.511258495502267	11.368506461507693	10.818582177480858	10.191059214531656	8.689997971419446	10.837627933171403
724	AT1G07780	5.491853096329675	4.700439718141092	6.303780748177103	7.0	6.672425341971495	5.28540221886225	4.169925001442312	6.658211482751795
725	AT1G07790	7.426264754702097	7.0	8.771489469500601	7.936637939002571	8.285402218862249	7.693486957499325	6.339850002884624	7.7004397181410935
726	AT1G07795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727	AT1G07810	8.90388184573618	9.266786540694902	9.868822554774999	10.629356620079609	9.870364719583405	8.977279923499916	8.455327220304559	10.926295994781112
728	AT1G07820	7.948367231584678	7.118941072723508	9.052568050804153	8.731319031025064	8.83605035505807	7.6794800995054455	6.426264754702097	8.977279923499916
729	AT1G07830	6.129283016944966	6.3750394313469245	7.098032082960527	8.74819284958946	6.918863237274595	5.614709844115208	5.807354922057604	8.758223214726723
730	AT1G07840	7.03342300153745	7.118941072723508	8.577428828035746	8.885696373339394	8.326429487122303	7.294620748891628	6.554588851677637	8.994353436858859
731	AT1G07850	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0
732	AT1G07860	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
733	AT1G07870	6.977279923499918	7.57742882803575	8.129283016944967	5.754887502163467	7.960001932068081	7.330916878114617	6.7279204545632	6.0223678130284535
734	AT1G07880	4.087462841250339	5.20945336562895	5.857980995127572	3.0	5.614709844115208	5.0	3.700439718141092	3.584962500721156
735	AT1G07885	1.584962500721156	1.0	1.0	0.0	2.3219280948873617	1.0	1.0	0.0
736	AT1G07890	12.382353833664512	13.367005146822304	12.91026795581084	12.471421196424863	13.573647187493322	11.934059394900794	12.585901449690773	11.900112062977454
737	AT1G07900	6.321928094887363	4.857980995127573	6.321928094887363	2.807354922057604	6.6438561897747235	5.3219280948873635	5.459431618637297	3.169925001442312
738	AT1G07901	3.700439718141092	2.3219280948873617	4.3219280948873635	2.807354922057604	4.169925001442312	3.8073549220576037	2.5849625007211556	2.807354922057604
739	AT1G07902	4.0	4.087462841250339	4.954196310386875	5.672425341971495	5.554588851677637	4.392317422778762	2.807354922057604	5.169925001442311
740	AT1G07910	8.027905996569885	8.527477006060396	8.997179480937621	9.353146825498083	8.933690654952233	8.303780748177102	7.768184324776926	9.177419537989236
741	AT1G07920	10.076815597050832	10.335390354693924	11.166163082646113	11.540612408249528	11.219773550892873	9.971543553950774	9.523561956057012	11.295768934420506
742	AT1G07930	10.887220615468383	11.220378327695226	12.205182326228645	12.30149619498255	11.792790294301064	10.728770849542665	10.388017285345137	12.171489577065653
743	AT1G07940	9.43879185257826	9.977279923499916	10.52943055414615	11.059344460824423	10.607330313749609	9.294620748891626	9.098032082960527	10.772314573921651
744	AT1G07950	6.918863237274595	6.954196310386875	7.78135971352466	7.658211482751795	8.164906926675688	7.219168520462161	6.507794640198697	7.515699838284043
745	AT1G07960	7.055282435501191	7.409390936137703	8.129283016944967	8.038918989292304	8.326429487122303	7.189824558880018	6.870364719583406	8.016808287686555
746	AT1G07970	6.7004397181410935	6.906890595608518	8.08214904135387	8.566054038171092	7.888743248898258	6.94251450533924	6.247927513443584	8.566054038171092
747	AT1G07980	6.6865005271832185	7.169925001442312	7.451211111832329	7.523561956057013	8.044394119358454	6.954196310386875	6.129283016944966	7.459431618637298
748	AT1G07985	0.0	0.0	0.0	2.0	0.0	0.0	0.0	3.906890595608519
749	AT1G07990	9.497851836951117	10.197216693110052	10.610102062999665	10.4189067312579	10.683871868622603	9.786269627648467	9.491853096329674	10.586839787961829
750	AT1G08000	6.584962500721157	6.303780748177103	7.6147098441152075	6.930737337562888	7.209453365628951	6.569855608330947	5.832890014164741	6.6147098441152075
751	AT1G08005	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0
752	AT1G08010	6.6438561897747235	6.209453365628951	7.665335917185176	7.94251450533924	7.800899899920305	6.392317422778762	6.0223678130284535	7.851749041416057
753	AT1G08030	7.507794640198697	7.90086680798075	8.924812503605779	8.761551232444479	8.632995197142957	8.092757140919852	7.321928094887363	8.741466986401146
754	AT1G08035	1.0	0.0	2.807354922057604	2.0	2.0	1.0	0.0	1.0
755	AT1G08040	8.027905996569885	8.224001674198105	9.199672344836364	7.787902559391433	9.111135670234708	8.209453365628951	7.569855608330947	7.658211482751795
756	AT1G08050	7.665335917185176	8.93663793900257	7.707359132080882	6.169925001442312	8.379378367071261	5.28540221886225	7.721099188707186	5.754887502163467
757	AT1G08060	8.727920454563199	9.022367813028454	9.854868383260236	9.370687406807216	9.78463484555752	8.954196310386875	8.299208018387281	9.481799431665753
758	AT1G08065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
759	AT1G08070	3.700439718141092	3.700439718141092	5.247927513443585	5.857980995127572	5.523561956057013	3.4594316186372973	3.169925001442312	6.189824558880018
760	AT1G08080	0.0	2.3219280948873617	0.0	3.169925001442312	1.584962500721156	1.584962500721156	2.0	3.4594316186372973
761	AT1G08090	2.3219280948873617	2.3219280948873617	6.78135971352466	2.0	3.584962500721156	4.0	1.584962500721156	1.584962500721156
762	AT1G08100	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
763	AT1G08110	9.847057346091336	10.159871336778387	11.313449940963054	11.292321632802038	11.090112419664287	10.295768934420508	9.550746785383243	11.627077840517394
764	AT1G08120	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
765	AT1G08125	7.658211482751795	7.8826430493618425	8.252665432450247	8.93663793900257	8.588714635582264	7.285402218862249	7.159871336778389	9.167418145831736
766	AT1G08130	8.199672344836364	7.857980995127572	8.971543553950774	7.6293566200796095	8.985841937003341	7.672425341971495	7.169925001442312	7.076815597050832
767	AT1G08135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
768	AT1G08140	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769	AT1G08150	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770	AT1G08160	4.6438561897747235	4.3219280948873635	6.321928094887363	3.8073549220576037	3.3219280948873617	5.1292830169449655	3.584962500721156	4.169925001442312
771	AT1G08165	2.807354922057604	2.0	3.700439718141092	4.906890595608519	3.3219280948873617	2.5849625007211556	2.0	3.3219280948873617
772	AT1G08170	1.0	1.584962500721156	4.0	0.0	2.3219280948873617	3.0	1.0	1.584962500721156
773	AT1G08180	5.247927513443585	5.3219280948873635	6.129283016944966	7.839203788096943	5.930737337562888	5.459431618637297	4.700439718141092	7.087462841250338
774	AT1G08190	10.327552644081239	10.427312844134963	11.731743290707842	10.488844346457336	11.417852514885896	10.779719355143405	9.758223214726724	10.353146825498083
775	AT1G08200	10.872674880270603	11.451211111832327	12.1999790076159	10.194756854422248	11.868436755858168	11.118292233026992	11.366322214245816	10.007027266893967
776	AT1G08210	7.2288186904958796	7.7004397181410935	8.455327220304559	9.485829308701904	8.550746785383243	7.515699838284043	7.0223678130284535	9.885696373339394
777	AT1G08220	5.392317422778762	5.78135971352466	5.977279923499918	6.339850002884624	6.247927513443584	5.247927513443585	5.491853096329675	6.3750394313469245
778	AT1G08230	8.159871336778389	7.6220518194563756	8.948367231584678	9.629356620079609	9.426264754702098	8.531381460516313	7.169925001442312	9.90839262077375
779	AT1G08250	7.57742882803575	7.276124405274237	9.965784284662089	7.442943495848727	8.714245517666122	8.710806433699354	7.011227255423254	6.857980995127572
780	AT1G08260	7.515699838284043	7.149747119504683	8.51175265376738	6.491853096329675	8.238404739325079	7.348728154231077	6.357552004618085	6.459431618637298
781	AT1G08270	2.0	2.5849625007211556	4.0	4.087462841250339	3.700439718141092	3.169925001442312	2.807354922057604	3.3219280948873617
782	AT1G08280	5.832890014164741	5.20945336562895	6.857980995127572	6.409390936137703	6.894817763307944	5.754887502163467	5.169925001442311	5.392317422778762
783	AT1G08290	2.5849625007211556	3.700439718141092	3.3219280948873617	1.0	2.3219280948873617	2.0	2.3219280948873617	2.0
784	AT1G08300	5.0	6.209453365628951	6.0223678130284535	8.379378367071261	6.357552004618085	4.807354922057604	5.8826430493618425	7.8826430493618425
785	AT1G08310	1.584962500721156	3.3219280948873617	3.584962500721156	5.28540221886225	3.906890595608519	2.807354922057604	2.3219280948873617	4.954196310386875
786	AT1G08315	6.6438561897747235	7.459431618637298	7.257387842692652	8.330916878114618	7.960001932068081	6.6147098441152075	6.832890014164741	8.430452551665532
787	AT1G08320	1.584962500721156	0.0	1.0	2.0	0.0	0.0	0.0	3.8073549220576037
788	AT1G08340	1.584962500721156	2.0	3.3219280948873617	2.807354922057604	2.0	2.5849625007211556	1.0	3.4594316186372973
789	AT1G08350	6.599912842187128	6.845490050944375	7.285402218862249	7.087462841250338	7.546894459887637	5.954196310386875	6.087462841250338	6.9886846867721655
790	AT1G08360	10.291170699321858	10.370687406807216	11.94982671075911	11.574593527337608	11.302067672526519	10.531381460516313	9.566054038171092	11.260919533662904
791	AT1G08370	8.129283016944967	8.93663793900257	9.3151495622563	9.477758266443887	9.147204924942226	8.154818109052105	8.022367813028454	9.52552080909507
792	AT1G08380	13.005098178239706	14.927963101003465	15.292213771784391	11.298635406734242	13.498973829262411	14.124363679749267	14.722914235436516	11.554588851677638
793	AT1G08390	4.523561956057013	6.357552004618085	6.672425341971495	4.906890595608519	5.832890014164741	5.20945336562895	5.78135971352466	4.087462841250339
794	AT1G08400	6.569855608330947	6.7004397181410935	8.0	6.554588851677637	7.651051691178927	6.807354922057604	6.066089190457772	6.870364719583406
795	AT1G08410	7.087462841250338	7.523561956057013	8.703903573444663	8.909893083770042	8.044394119358454	7.321928094887363	6.894817763307944	8.335390354693924
796	AT1G08420	9.497851836951117	9.861086905995396	10.926295994781112	10.620219825507489	10.874212934830872	9.818582177480858	9.189824558880018	10.812177305514448
797	AT1G08430	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
798	AT1G08440	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
799	AT1G08450	12.050188767596435	13.121371625958965	12.129605011152506	10.159871336778387	12.734709620225836	10.095397022792556	11.729195859132096	10.621136113274641
800	AT1G08460	9.068778277985412	9.219168520462162	10.067434360756524	10.912889336229961	10.367414751246828	9.095397022792556	8.459431618637296	11.114393054867305
801	AT1G08465	6.442943495848727	6.507794640198697	7.169925001442312	7.169925001442312	6.658211482751795	6.507794640198697	5.554588851677637	6.807354922057604
802	AT1G08470	8.0	7.118941072723508	8.906890595608518	7.599912842187128	8.49585502688717	7.665335917185176	6.7414669864011465	7.357552004618085
803	AT1G08480	8.640244936222345	8.894817763307943	9.769837843629439	9.162391328756906	9.853309555403674	8.761551232444479	7.954196310386875	9.142107057302551
804	AT1G08490	9.103287808412023	9.428360172704293	10.711666973564348	9.243173983472953	10.197216693110052	9.527477006060396	8.823367240046235	8.997179480937621
805	AT1G08500	3.0	3.0	3.169925001442312	3.3219280948873617	3.4594316186372973	3.169925001442312	2.0	3.584962500721156
806	AT1G08510	10.107217075591382	10.614709844115207	11.400879436282187	10.981567281903017	11.002815015607052	10.356451970221755	10.018200178813226	10.852529509404194
807	AT1G08520	11.24555270625568	10.957827560833746	12.98815209769054	11.964340867792414	12.215836309962457	11.676397887044766	10.54399845013454	11.850577547205615
808	AT1G08530	6.78135971352466	7.409390936137703	8.005624549193879	6.672425341971495	8.228818690495881	6.845490050944375	6.8826430493618425	5.614709844115208
809	AT1G08540	10.34318571544788	10.291170699321858	11.7632123668144	10.436711542137212	11.269126679149418	10.611024797307351	9.729620743553038	9.945443836377912
810	AT1G08550	10.532355925288847	10.00842862207058	11.340406490853296	10.705632387361415	11.511258495502267	10.09275714091985	9.703903573444665	10.79603960882977
811	AT1G08560	4.247927513443585	3.906890595608519	6.087462841250338	3.169925001442312	4.392317422778762	4.3219280948873635	3.3219280948873617	1.584962500721156
812	AT1G08570	10.188588845707347	9.310612781659527	12.31797782240712	11.247927513443585	11.092757140919852	11.122180901259751	8.842350343413807	11.560810468727938
813	AT1G08580	6.754887502163467	7.189824558880018	8.285402218862249	7.658211482751795	7.794415866350106	6.94251450533924	6.066089190457772	7.392317422778762
814	AT1G08590	6.2288186904958796	6.491853096329675	7.098032082960527	7.57742882803575	7.383704292474053	6.169925001442312	6.209453365628951	7.475733430966398
815	AT1G08600	8.554588851677638	9.005624549193879	9.879583249612784	9.167418145831736	9.509775004326936	8.754887502163468	8.276124405274237	9.324180546618742
816	AT1G08610	5.491853096329675	6.209453365628951	6.266786540694902	7.912889336229964	6.475733430966398	5.3219280948873635	5.459431618637297	6.768184324776926
817	AT1G08620	8.758223214726723	9.036173612553485	10.215532999745657	9.459431618637296	9.884170519108435	9.231221180711186	8.262094845370179	9.344295907915816
818	AT1G08630	1.0	4.247927513443585	1.584962500721156	12.900678158743355	2.0	2.0	3.169925001442312	13.111135670234706
819	AT1G08640	9.243173983472953	9.675957032941751	10.918863237274596	9.682994583681683	10.53430288245463	9.541096615349524	9.038918989292304	9.967226258835991
820	AT1G08645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
821	AT1G08650	6.918863237274595	8.03342300153745	9.228818690495881	2.807354922057604	7.285402218862249	7.851749041416057	7.491853096329675	3.700439718141092
822	AT1G08660	8.204571144249204	8.308339030139408	9.019590728357883	9.64565843240871	9.368506461507694	8.149747119504681	7.960001932068081	9.96000193206808
823	AT1G08670	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
824	AT1G08680	8.400879436282183	9.005624549193879	9.79603960882977	10.016808287686557	9.445014845868425	8.807354922057604	8.076815597050832	10.171176797651773
825	AT1G08695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
826	AT1G08700	8.08214904135387	9.047123912114026	9.337621901992508	8.317412613764871	9.233619676759703	8.266786540694902	8.312882955284357	8.405141463136344
827	AT1G08710	6.459431618637298	6.832890014164741	7.507794640198697	8.149747119504681	7.965784284662088	6.832890014164741	6.247927513443584	8.569855608330947
828	AT1G08720	8.873444112515378	9.43879185257826	9.839203788096944	9.968666793195208	9.756556322524087	8.603626344986193	8.829722735086056	10.603626344986193
829	AT1G08730	3.3219280948873617	3.169925001442312	5.672425341971495	3.584962500721156	4.392317422778762	4.459431618637297	3.0	2.5849625007211556
830	AT1G08750	7.426264754702097	7.467605550082997	8.51175265376738	8.027905996569885	8.442943495848729	7.562242424221072	6.7004397181410935	7.721099188707186
831	AT1G08760	7.845490050944375	8.108524456778168	8.73809225962049	8.882643049361839	8.842350343413807	8.027905996569885	7.491853096329675	8.939579214314692
832	AT1G08770	7.129283016944966	7.74819284958946	8.169925001442312	7.851749041416057	8.290018846932618	7.179909090014935	7.2288186904958796	7.761551232444479
833	AT1G08780	6.491853096329675	7.189824558880018	7.820178962415187	7.60733031374961	7.7279204545632	6.918863237274595	6.475733430966398	7.417852514885897
834	AT1G08790	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
835	AT1G08800	8.330916878114618	8.558420713268664	9.749869427396844	9.614709844115207	9.4757334309664	8.632995197142957	7.754887502163467	9.35974956032233
836	AT1G08810	6.285402218862249	6.658211482751795	7.584962500721157	9.167418145831736	7.665335917185176	6.754887502163467	6.169925001442312	8.027905996569885
837	AT1G08820	8.842350343413807	9.4655664048094	9.611024797307351	10.161131882984307	9.91737207947684	8.761551232444479	8.731319031025064	10.696967526234287
838	AT1G08830	8.422064766172811	8.832890014164743	9.355351096424812	10.530406337099068	9.339850002884623	8.744833837499545	7.994353436858858	10.57459352733761
839	AT1G08840	6.754887502163467	5.754887502163467	7.857980995127572	7.149747119504683	7.4998458870832065	7.076815597050832	5.28540221886225	6.918863237274595
840	AT1G08845	4.700439718141092	6.2288186904958796	6.475733430966398	7.467605550082997	6.6438561897747235	5.169925001442311	5.554588851677637	7.189824558880018
841	AT1G08860	2.5849625007211556	2.3219280948873617	2.3219280948873617	0.0	3.700439718141092	0.0	2.3219280948873617	0.0
842	AT1G08880	9.154818109052103	8.714245517666122	10.020979938904214	9.681238411777805	9.964340867792416	8.800899899920305	8.08214904135387	9.434628227636725
843	AT1G08890	7.366322214245817	7.936637939002571	7.348728154231077	6.442943495848727	8.447083226209653	6.475733430966398	7.741466986401146	7.442943495848727
844	AT1G08900	9.197216693110052	9.631177055703981	10.032045726930807	10.080817527608328	10.211888294546004	9.177419537989236	8.784634845557521	10.357552004618084
845	AT1G08910	8.027905996569885	8.330916878114618	9.25502856981873	9.271463027904376	9.179909090014933	8.271463027904375	8.0	9.419960177847887
846	AT1G08920	6.820178962415187	7.965784284662088	7.800899899920305	6.6865005271832185	7.531381460516312	6.491853096329675	7.60733031374961	7.011227255423254
847	AT1G08930	11.67065624911844	12.488593333835409	11.641600215834355	12.871135184243045	13.123798091251855	10.478769619475765	11.303780748177102	13.394328708537236
848	AT1G08940	5.0	5.8826430493618425	5.7279204545632	7.531381460516312	6.94251450533924	4.906890595608519	4.700439718141092	7.383704292474053
849	AT1G08960	6.491853096329675	6.845490050944375	7.6794800995054455	6.339850002884624	7.434628227636725	6.599912842187128	6.321928094887363	6.108524456778168
850	AT1G08970	8.108524456778168	8.59245703726808	9.477758266443887	9.409390936137704	9.194756854422248	8.335390354693924	7.826548487290915	9.269126679149418
851	AT1G08980	9.658211482751797	8.632995197142957	10.193525360501217	12.286557761607954	10.629356620079609	9.044394119358452	8.519636252843213	12.472437000051329
852	AT1G08985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
853	AT1G08990	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
854	AT1G09000	3.169925001442312	4.169925001442312	4.754887502163468	4.247927513443585	4.754887502163468	4.0	3.906890595608519	3.169925001442312
855	AT1G09010	9.707359132080883	10.03342300153745	10.877284133523196	11.394998514501673	10.649256177517314	9.818582177480858	9.398743691938193	11.688687423222534
856	AT1G09020	8.603626344986193	9.084808387804364	9.643856189774723	8.971543553950774	9.607330313749609	8.661778097771986	8.383704292474054	8.977279923499916
